FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
Targa Midstream Services LLC - Acadia Gas Plant,1009330,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,Yes,"Turbine was not operating - but, blowdown vent goes to flare.  Did not install a measurement port to measure emissions sent to flare."
Targa Midstream Services LLC - Acadia Gas Plant,1009330,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Acadia Gas Plant,1009330,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,270.6,1.580952,0.000645302,No,
Targa Midstream Services LLC - Acadia Gas Plant,1009330,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.6,36.409524,0.0,No,
Targa Midstream Services LLC - Acadia Gas Plant,1009330,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,11.2,259.123808,0.0,Yes,Some compressor individual rod packing measurements were not accessible - manifolded together.  Blow down vents go to flare - no measurement port to measure emissions going to flare.
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.542856,0.0,Yes,Blowdown volume was assumed
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.00476,0.0,Yes,Blowdown vent measurements were not able to taken by Heath Consulting.
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,616.1,4.266668,0.0012902685,No,
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.8,14.20476,0.0,No,
Targa Midstream Services LLC - Barracuda Gas Processing Plant,1004048,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,62714.2,0.0,0.0,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,22.066668,0.0,Yes,Blowdown vents go to flare.  Volumes included in flare total.
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,990.2,3.64762,0.0022580537,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.6,31.6,0.0,No,
Targa Midstream Services LLC - Chico Gas Plant,1003764,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,9.6,29.690476,0.0,Yes,CM-19 not able to isolate individual rod packing.  Rod packing for CM-13 and CM-14 is recycled into fuel (slipstream technology)
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,47146.3,0.0,0.0,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,5.885716,0.0,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,11223.5,47.166668,7.9729033557,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,10.4,92.619048,0.0,No,
Targa Midstream Services LLC - Eunice Gas Processing Plant,1007441,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,13.1,243.166668,0.0,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,15620.1,0.0,0.0,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,Yes,All blowdowns are included in flare volumes.
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,4191.2,27.271428,0.0083872483,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.0,23.485716,0.0,No,
Targa Midstream Services LLC - Gillis Gas Plant,1003750,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,10435.9,0.0,0.0,No,
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.014284,0.0,Yes,Activity data was assumed.
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,2.1,0.657144,0.0,Yes,Degassing vent and blowdown vent all go to flare.
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.523808,0.0,No,
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,833.8,6.190476,0.0016127517,No,
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.0,37.15238,0.0,No,
Targa Midstream Services LLC - Lowry Gas Processing Plant,1007352,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,3.8,1.976192,0.0,Yes,some rod packing and blow down vents to flare
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,92.7,0.65238,0.0003224832,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.2,8.319048,0.0,No,
Targa Midstream Services LLC - Mertzon Gas Processing Plant,1003347,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.2,14.219048,0.0,Yes,Blowdown vents are routed to flare - included in flare volumes.  Individual rod packing measurements were not able to be taken due to common manifolds.
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,43684.8,69.661904,0.0412902685,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,17.290476,0.0,No,
"Targa Midstream Services, LLC - Mont Belvieu Complex",1004614,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,25903.0,0.0,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.3,4.957144,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.390476,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,9307.7,61.480952,0.0177419463,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,2.9,46.071428,0.0,No,
Targa Midstream Services LLC - Monument Gas Processing Plant,1004893,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.2,2.642856,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.266668,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,8770.2,26.376192,0.0232258389,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,6.5,101.0,0.0,No,
Targa Midstream Services LLC - Sandhills Gas Plant,1003767,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,2.2,76.014284,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,25875.2,0.0,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.033332,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,4971.7,33.914284,0.0096775168,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,2.6,47.938096,0.0,No,
Targa Midstream Services LLC - Saunders Gas Processing Plant,1004843,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,158.2,160.9,0.0003224832,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,379.9,1.580952,0.000645302,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,5.328572,0.0,No,
Targa Midstream Services LLC - Sterling Gas Processing Plant,1003346,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,20.2,93.70476,0.0,Yes,Compressor blowdown vents go to flare.  No measurement was taken because there is no measurement port.  Included in flare total.
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.1,1.314284,0.0,Yes,Activity Data Assumed
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,2.628572,0.0,Yes,Turbine was not operating for measurement
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,34.0,0.05238,0.0,No,
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,444.2,3.138096,0.0009677852,No,
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,26.519048,0.0,No,
Targa Midstream Services LLC - Stingray Gas Plant,1004841,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,11.9,0.085716,0.0,Yes,Blowdown vent goes to flare
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,Yes,Blowdown vents go to flare.
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,Yes,BAMM for mole sieve dehy openings
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,10758.7,70.709524,0.020645302,No,
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.4,31.685716,0.0,No,
Targa Midstream Services LLC - Venice Gas Processing Plant,1007396,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,Yes,Centrifugal compressor vents are recycled at fuel gas from both seal vents and blowdown vents.  We were able to measure seal vents - but were unable to measure blow down vents.
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,838.6,6.10476,0.0016127517,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,22.933332,0.0,No,
Targa Midstream Services LLC - Yscloskey Gas Processing Plant,1004088,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,10.6,261.123808,0.0,Yes,Blowdown vents are sent to flare.  We do not have a measurement port to measure blowdown emissions going to the flare.  These blowdown volumes are estimated and included in our flare totals.
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.871428,0.0,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,1133.0,5.866668,0.0019355705,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,1.3,50.65238,0.0,No,
TARGA VELMA GAS PROCESSING PLANT,1007903,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,1676.4,1067.69524,0.0,Yes,"Engineering calculations, time in pressurized standby and not operating depressurized, all of calendar year 2011"
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,6.090476,0.0,Yes,"Other company records, maintenance schedule used as surrogate for # of blowdowns, all of calendar year 2011"
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,10.8,0.028572,0.0,No,
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,1322.2,8.609524,0.0025805369,No,
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.5,65.042856,0.0,No,
TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,1001635,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,5.6,650.380952,0.0,Yes,"Engineering calculations, time in pressurized standby and not operating depressurized, all of calendar year 2011"
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.4,41.242856,0.0,Yes,Volume - 2011
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,0.1,1.480952,0.0,Yes,Volume - 2011
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,6511.2,10.633332,0.0141936242,Yes,Fuel volume - 2011
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.0,0.0,,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,2.4,153.119048,0.0,Yes,Operation time - 2011
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,1.0,59.79524,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.5,3.457144,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,0.819048,0.0,Yes,"Operation time, No. of events - 2011"
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
T-C Oil Company Oil & Gas Production Leases,1009414,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.343,57.766668,0.0,Yes,"Operation time, no. of events - 2011"
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,8780.9,0.0,0.0,Yes,Total annual volume of vent gas from the AGR unit and the average percent CO2 were estimated using a mass balance approach based on the measured CO2 concentration in 2012.
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,Yes,"Blowdowns are reported based on best available tracking data for 2011.  This includes physical volume, temperature and pressure parameters."
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,2.5,36.966668,0.0,Yes,"The Degassing vent on Unit 4010 is routed to the turbine exhaust, and is unsafe to measure.  Therefore, the fleet factor is used for this value."
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,60.2,0.19524,0.0090322148,No,
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,1329.7,7.514284,0.0035483221,No,
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,2.2,25.342856,0.0,No,
TEAGUE GAS PLANT,1007490,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,424.4,0.223808,0.000645302,No,
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.2,7.661904,0.0,Yes,Equipment leaks were estimated based on leaks encountered at facilities of similar size and nature.
Tebone Fractionator,1007410,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
TECO Peoples Gas,1006771,2011,Natural gas distribution [98.230(a)(8)], ,CombustionEmissionsDetails,0.0,0.0,0.0,No,
TECO Peoples Gas,1006771,2011,Natural gas distribution [98.230(a)(8)], ,LocalDistributionCompaniesDetails,106.2,3525.438096,0.0,Yes,Number of  above-grade metering/regulating stations and number of meter/regulator runs at above-grade metering/regulating stations was determined based on engineering estimates.
