TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
,,,,,,,,2017-12-31-00:0,,,,EU2 Lime Kiln #2,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.5,12.6,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC TOLEDO LLC,,9870.9,,,,,1004055,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,EU3 Lime Kiln #3,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.57,14.1,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC TOLEDO LLC,,11115.7,,,,,1004055,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,EUCOPELAND,,2017,,,2017-01-01-00:0,,,,Semiannually,,,0.09,2.2,Tier 2 (Equation C-2,2.7,,,,PACKAGING CORPORATION OF AMERICA,,4769.3,,,,,1006367,,Natural Gas (Weighted U.S. Average),,0.009
,,,,,,,,2017-12-31-00:0,,,,EULK29,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.6,14.9,Tier 2 (Equation C-2,17.8,,,,Billerud Escanaba LLC,,31706.9,,,,,1003320,,Natural Gas (Weighted U.S. Average),,0.06
,,,,,,,,2017-12-31-00:0,,,,EURF15,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.19,4.7,Tier 2 (Equation C-2,5.6,,,,Billerud Escanaba LLC,,10024.7,,,,,1003320,,Natural Gas (Weighted U.S. Average),,0.019
,,,,,,,,2017-12-31-00:0,,,,L001,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.77,19.3,Tier 2 (Equation C-2,0.0,,,,GRAPHIC PACKAGING INTERNATIONAL,,15188.7,,,,,1003470,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,L002,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.81,20.2,Tier 2 (Equation C-2,0.0,,,,GRAPHIC PACKAGING INTERNATIONAL,,15861.1,,,,,1003470,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,L537,,2017,,0.934,2017-01-01-00:0,,,,Monthly,,,1.22,30.6,Tier 2 (Equation C-2,36.5,,,,"Brunswick Cellulose, Inc.",,64939.9,,,,,1002733,,Natural Gas (Weighted U.S. Average),,0.122
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.01,2017-01-01-00:0,,,,Once per fuel lot,,,0.01,0.3,Tier 2 (Equation C-2,0.0,,,,Domtar Paper Company LLC - Plymouth,,374.3,,,,,1000229,,Distillate Fuel Oil No. 2,,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.0577,2017-01-01-00:0,,,,Monthly,,,3.39,84.8,Tier 2 (Equation C-2,0.0,,,,GEORGIA PACIFIC MONTICELLO LLC,,66646.7,,,,,1007627,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.1385,2017-01-01-00:0,,,,Once per fuel lot,,,0.22,5.5,Tier 2 (Equation C-2,0.0,,,,Marlboro Paper Mill,,8402.7,,,,,1000324,,Petroleum Coke,,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.16,2017-01-01-00:0,,,,Once per fuel lot,,,0.19,4.8,Tier 2 (Equation C-2,0.0,,,,PORT TOWNSEND PAPER CORP,,5161.3,,,,,1005732,,Residual Fuel Oil No. 5,,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.8614947,2017-01-01-00:0,,,,Hourly,,,1.38,34.5,Tier 2 (Equation C-2,0.0,,,,Marlboro Paper Mill,,27085.3,,,,,1000324,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.98,2017-01-01-00:0,,,,Semiannually,,,0.64,16.1,Tier 2 (Equation C-2,0.0,,,,Interstate Paper LLC dba DSSmith Riceboro,,12641.5,,,,,1004886,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.99,2017-01-01-00:0,,,,Monthly,,,2.39,59.8,Tier 2 (Equation C-2,0.0,,,,Domtar Paper Company LLC - Plymouth,,46976.6,,,,,1000229,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,0.9992,2017-01-01-00:0,,,,Daily,,,1.25,31.2,Tier 2 (Equation C-2,0.0,,,,International Paper - New Bern Mill,,24552.3,,,,,1000228,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,0.88,22.1,Tier 2 (Equation C-2,0.0,,,,BOISE PAPER,,17382.3,,,,,1002893,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.01,25.3,Tier 2 (Equation C-2,30.2,,,,International Paper - Pensacola Mill,,53781.3,,,,,1000196,,Natural Gas (Weighted U.S. Average),,0.101
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.06,51.5,Tier 2 (Equation C-2,0.0,,,,International Paper - Mansfield Mill,,40499.2,,,,,1005738,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.07,51.7,Tier 2 (Equation C-2,0.0,,,,"Sappi North America, Inc. - Somerset Operations",,40601.0,,,,,1003048,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.11,52.8,Tier 2 (Equation C-2,0.0,,,,INTERNATIONAL PAPER - BOGALUSA MILL,,41533.2,,,,,1005653,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.61,65.3,Tier 2 (Equation C-2,0.0,,,,International Paper - Columbus Mill,,51313.4,,,,,1006703,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln #1,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,1.2,29.9,Tier 2 (Equation C-2,0.0,,,,Packaging Corporation of America,,23512.3,,,,,1007867,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln #2,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,1.71,42.7,Tier 2 (Equation C-2,0.0,,,,Packaging Corporation of America,,33581.9,,,,,1007867,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln EU 340,,2017,,0.0416,2017-01-01-00:0,,,,Daily,,,1.31,32.9,Tier 2 (Equation C-2,0.0,,,,BOISE WHITE PAPER LLC,,25841.2,,,,,1007994,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln (EUG E7),,2017,,0.86,2017-01-01-00:0,,,,Monthly,,,2.11,52.8,Tier 2 (Equation C-2,0.0,,,,International Paper - Valliant Mill,,41531.4,,,,,1006776,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln No. 1/ Z003,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.96,23.9,Tier 2 (Equation C-2,0.0,,,,International Paper-Prattville Mill,,18825.4,,,,,1006892,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln No. 2/ Z013,,2017,,0.48,2017-01-01-00:0,,,,Monthly,,,0.93,23.3,Tier 2 (Equation C-2,0.0,,,,International Paper-Prattville Mill,,18334.1,,,,,1006892,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln No. 2/ Z013,,2017,,0.52,2017-01-01-00:0,,,,Monthly,,,1.01,25.2,Tier 2 (Equation C-2,0.0,,,,International Paper-Prattville Mill,,38266.3,,,,,1006892,,Petroleum Coke,,0.0
,,,,,,,,2017-12-31-00:0,,,,"Lime Kilns, Combined, EU 455",,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.31,32.7,Tier 2 (Equation C-2,0.0,,,,International Paper - Springfield Mill,,25733.9,,,,,1002149,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,Lime Kiln (SN25),,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.67,16.8,Tier 2 (Equation C-2,20.1,,,,GEORGIA-PACIFIC Crossett LLC,,35702.5,,,,,1007214,,Natural Gas (Weighted U.S. Average),,0.067
,,,,,,,,2017-12-31-00:0,,,,LK01,,2017,,0.020981,2017-01-01-00:0,,,,Monthly,,,0.03,0.6,Tier 2 (Equation C-2,1.5,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,880.1,,,,,1006975,,Petroleum Coke,,0.005
,,,,,,,,2017-12-31-00:0,,,,LK01,,2017,,0.979019,2017-01-01-00:0,,,,Monthly,,,0.4,10.0,Tier 2 (Equation C-2,12.0,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,21278.2,,,,,1006975,,Natural Gas (Weighted U.S. Average),,0.04
,,,,,,,,2017-12-31-00:0,,,,LK02,,2017,,0.006171,2017-01-01-00:0,,,,Monthly,,,0.01,0.2,Tier 2 (Equation C-2,0.4,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,205.1,,,,,1006975,,Petroleum Coke,,0.001
,,,,,,,,2017-12-31-00:0,,,,LK02,,2017,,0.993829,2017-01-01-00:0,,,,Monthly,,,0.32,8.1,Tier 2 (Equation C-2,9.6,,,,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,17112.0,,,,,1006975,,Natural Gas (Weighted U.S. Average),,0.032
,,,,,,,,2017-12-31-00:0,,,,LK07,,2017,,0.99,2017-01-01-00:0,,,,Monthly,,,1.08,26.9,Tier 2 (Equation C-2,32.1,,,,INTERNATIONAL PAPER SAVANNA MILL,,57093.2,,,,,1006803,,Natural Gas (Weighted U.S. Average),,0.108
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,0.7,2017-01-01-00:0,,,,Monthly,,,0.62,15.4,Tier 2 (Equation C-2,0.0,,,,Sylvamo Ticonderoga Mill,,12091.2,,,,,1006885,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,0.75,2017-01-01-00:0,,,,Monthly,,,1.58,39.5,Tier 2 (Equation C-2,0.0,,,,International Paper - Pine Hill Mill,,31047.5,,,,,1002113,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,0.95,2017-01-01-00:0,,,,Monthly,,,1.48,37.1,Tier 2 (Equation C-2,0.0,,,,International Paper ROME LINERBOARD MILL,,29163.4,,,,,1006760,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.25,6.2,Tier 2 (Equation C-2,7.4,,,,Graphic Packaging International - Augusta,,13115.4,,,,,1006731,,Natural Gas (Weighted U.S. Average),,0.025
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.41,10.3,Tier 2 (Equation C-2,12.2,,,,Graphic Packaging International - Texarkana Mill,,21770.5,,,,,1006668,,Natural Gas (Weighted U.S. Average),,0.041
,,,,,,,,2017-12-31-00:0,,,,LK1,,2017,,1.0,2017-01-01-00:0,,,,Upon addition of oil to the storage tank,,,0.01,0.4,Tier 2 (Equation C-2,0.9,,,,Graphic Packaging International - Augusta,,358.3,,,,,1006731,,Distillate Fuel Oil No. 2,,0.003
,,,,,,,,2017-12-31-00:0,,,,LK (1224-06-06),,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.74,68.5,Tier 2 (Equation C-2,0.0,,,,International Paper - Red River Mill,,53818.7,,,,,1001733,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK1 (AA003),,2017,,0.0,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.0,,,,International Paper - Vicksburg Mill,,0.0,,,,,1000434,,Residual Fuel Oil No. 6,,0.0
,,,,,,,,2017-12-31-00:0,,,,LK1 (AA003),,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.89,22.1,Tier 2 (Equation C-2,0.0,,,,International Paper - Vicksburg Mill,,17411.0,,,,,1000434,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK2,,2017,,0.9999,2017-01-01-00:0,,,,Monthly,,,1.43,35.7,Tier 2 (Equation C-2,0.0,,,,International Paper ROME LINERBOARD MILL,,28063.0,,,,,1006760,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,LK2,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.02,0.4,Tier 2 (Equation C-2,1.0,,,,Graphic Packaging International - Augusta,,431.3,,,,,1006731,,Distillate Fuel Oil No. 2,,0.003
,,,,,,,,2017-12-31-00:0,,,,LK2,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.45,11.2,Tier 2 (Equation C-2,13.3,,,,Graphic Packaging International - Augusta,,23672.0,,,,,1006731,,Natural Gas (Weighted U.S. Average),,0.045
,,,,,,,,2017-12-31-00:0,,,,LK2,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.61,15.3,Tier 2 (Equation C-2,18.2,,,,Graphic Packaging International - Texarkana Mill,,32482.1,,,,,1006668,,Natural Gas (Weighted U.S. Average),,0.061
,,,,,,,,2017-12-31-00:0,,,,LK3,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.62,15.5,Tier 2 (Equation C-2,18.5,,,,International Paper-Riverdale Mill,,32920.7,,,,,1006788,,Natural Gas (Weighted U.S. Average),,0.062
,,,,,,,,2017-12-31-00:0,,,,LK4,,2017,,0.84,2017-01-01-00:0,,,,Monthly,,,0.97,24.2,Tier 2 (Equation C-2,28.9,,,,International Paper-Riegelwood,,51430.1,,,,,1007226,,Natural Gas (Weighted U.S. Average),,0.097
,,,,,,,,2017-12-31-00:0,,,,LK / EU-21,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.12,27.9,Tier 2 (Equation C-2,0.0,,,,WAUNA MILL,,21931.8,,,,,1008042,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 1 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.8,44.9,Tier 2 (Equation C-2,0.0,,,,International Paper - Georgetown Mill,,35305.5,,,,,1007912,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No.1 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.32,33.1,Tier 2 (Equation C-2,0.0,,,,Sylvamo Eastover Mill,,26007.7,,,,,1006262,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 1 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.1,,,,International Paper - Georgetown Mill,,91.5,,,,,1007912,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 1 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.2,5.0,Tier 2 (Equation C-2,5.9,,,,International Paper - Mansfield Mill,,10524.1,,,,,1005738,,Natural Gas (Weighted U.S. Average),,0.02
,,,,,,,,2017-12-31-00:0,,,,No.1 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.19,4.8,Tier 2 (Equation C-2,11.4,,,,Sylvamo Eastover Mill,,4713.1,,,,,1006262,,Used Oil,,0.038
,,,,,,,,2017-12-31-00:0,,,,No. 1 Recovery Furnace REC001,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.3,7.6,Tier 2 (Equation C-2,9.1,,,,"WestRock Virginia, Covington",,16157.4,,,,,1000256,,Natural Gas (Weighted U.S. Average),,0.03
,,,,,,,,2017-12-31-00:0,,,,No. 2 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.84,46.1,Tier 2 (Equation C-2,0.0,,,,International Paper - Georgetown Mill,,36215.9,,,,,1007912,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 2 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.87,21.8,Tier 2 (Equation C-2,26.0,,,,DOMTAR AW LLC ASHDOWN MILL,,46274.9,,,,,1005994,,Natural Gas (Weighted U.S. Average),,0.087
,,,,,,,,2017-12-31-00:0,,,,No.2 Lime Kiln,,2017,,0.015,2017-01-01-00:0,,,,Monthly,,,0.03,0.7,Tier 2 (Equation C-2,0.0,,,,Sylvamo Eastover Mill,,799.6,,,,,1006262,,Residual Fuel Oil No. 6,,0.0
,,,,,,,,2017-12-31-00:0,,,,No.2 Lime Kiln,,2017,,0.985,2017-01-01-00:0,,,,Monthly,,,1.87,46.7,Tier 2 (Equation C-2,0.0,,,,Sylvamo Eastover Mill,,36705.8,,,,,1006262,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 2 Lime Kiln REC047,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.94,73.4,Tier 2 (Equation C-2,0.0,,,,"WestRock Virginia, Covington",,57722.0,,,,,1000256,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.0,,,,International Paper - Georgetown Mill,,70.0,,,,,1007912,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.1,Tier 2 (Equation C-2,0.1,,,,"Foley Cellulose, LLC",,263.3,,,,,1000345,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.06,1.4,Tier 2 (Equation C-2,1.7,,,,DOMTAR AW LLC ASHDOWN MILL,,2996.3,,,,,1005994,,Natural Gas (Weighted U.S. Average),,0.006
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.17,4.1,Tier 2 (Equation C-2,4.9,,,,International Paper - Mansfield Mill,,8770.6,,,,,1005738,,Natural Gas (Weighted U.S. Average),,0.017
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.17,4.2,Tier 2 (Equation C-2,5.0,,,,International Paper - Pensacola Mill,,8920.2,,,,,1000196,,Natural Gas (Weighted U.S. Average),,0.017
,,,,,,,,2017-12-31-00:0,,,,No. 2 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Daily,,,0.36,9.0,Tier 2 (Equation C-2,10.7,,,,BOISE PAPER,,19072.5,,,,,1002893,,Natural Gas (Weighted U.S. Average),,0.036
,,,,,,,,2017-12-31-00:0,,,,No.2 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.01,0.1,Tier 2 (Equation C-2,0.3,,,,Sylvamo Eastover Mill,,131.2,,,,,1006262,,Distillate Fuel Oil No. 2,,0.001
,,,,,,,,2017-12-31-00:0,,,,No.2 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.18,4.5,Tier 2 (Equation C-2,10.7,,,,Sylvamo Eastover Mill,,4429.0,,,,,1006262,,Used Oil,,0.036
,,,,,,,,2017-12-31-00:0,,,,No. 3 Lime Kiln,,2017,,0.95,2017-01-01-00:0,,,,Other (specify),,,1.98,49.6,Tier 2 (Equation C-2,0.0,,4 times per year,,DOMTAR PAPER CO LLC HAWESVILLE MILL,,38991.6,,,,,1000961,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 3 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.85,21.2,Tier 2 (Equation C-2,25.3,,,,DOMTAR AW LLC ASHDOWN MILL,,45012.7,,,,,1005994,,Natural Gas (Weighted U.S. Average),,0.085
,,,,,,,,2017-12-31-00:0,,,,No. 3 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.1,Tier 2 (Equation C-2,0.1,,,,"Foley Cellulose, LLC",,212.6,,,,,1000345,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 3 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.34,8.4,Tier 2 (Equation C-2,10.1,,,,DOMTAR AW LLC ASHDOWN MILL,,17925.6,,,,,1005994,,Natural Gas (Weighted U.S. Average),,0.034
,,,,,,,,2017-12-31-00:0,,,,No. 3 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Daily,,,0.28,6.9,Tier 2 (Equation C-2,8.2,,,,BOISE PAPER,,14635.8,,,,,1002893,,Natural Gas (Weighted U.S. Average),,0.028
,,,,,,,,2017-12-31-00:0,,,,No. 3 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Other (specify),,,0.09,2.2,Tier 2 (Equation C-2,2.7,,4 times per year,,DOMTAR PAPER CO LLC HAWESVILLE MILL,,4728.7,,,,,1000961,,Natural Gas (Weighted U.S. Average),,0.009
,,,,,,,,2017-12-31-00:0,,,,No. 4 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.82,70.5,Tier 2 (Equation C-2,0.0,,,,"Foley Cellulose, LLC",,55446.9,,,,,1000345,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,No. 4 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.26,6.5,Tier 2 (Equation C-2,7.7,,,,"Foley Cellulose, LLC",,13725.4,,,,,1000345,,Natural Gas (Weighted U.S. Average),,0.026
,,,,,,,,2017-12-31-00:0,,,,No. 4 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Other (specify),,,0.09,2.2,Tier 2 (Equation C-2,2.6,,4 times per year,,DOMTAR PAPER CO LLC HAWESVILLE MILL,,4683.0,,,,,1000961,,Natural Gas (Weighted U.S. Average),,0.009
,,,,,,,,2017-12-31-00:0,,,,No. 5 Recovery Furnace,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.38,9.6,Tier 2 (Equation C-2,22.9,,,,Domtar Paper Company LLC - Plymouth,,9488.1,,,,,1000229,,Distillate Fuel Oil No. 2,,0.077
,,,,,,,,2017-12-31-00:0,,,,R401,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.03,0.6,Tier 2 (Equation C-2,0.8,,,,"Brunswick Cellulose, Inc.",,1358.4,,,,,1002733,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,R407,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.1,2.6,Tier 2 (Equation C-2,3.1,,,,"Brunswick Cellulose, Inc.",,5449.8,,,,,1002733,,Natural Gas (Weighted U.S. Average),,0.01
,,,,,,,,2017-12-31-00:0,,,,R407,,2017,,,2017-01-01-00:0,,,,Once per fuel lot,,,0.0,0.0,Tier 2 (Equation C-2,0.0,,,,"Brunswick Cellulose, Inc.",,3.5,,,,,1002733,,Distillate Fuel Oil No. 2,,0.0
,,,,,,,,2017-12-31-00:0,,,,RB1,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.03,0.7,Tier 2 (Equation C-2,0.9,,,,International Paper-Riverdale Mill,,1550.4,,,,,1006788,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,RB1,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.03,0.8,Tier 2 (Equation C-2,0.9,,,,Graphic Packaging International - Texarkana Mill,,1674.6,,,,,1006668,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,RB1,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.12,2.9,Tier 2 (Equation C-2,3.5,,,,International Paper - Pine Hill Mill,,6210.3,,,,,1002113,,Natural Gas (Weighted U.S. Average),,0.012
,,,,,,,,2017-12-31-00:0,,,,RB1,,2017,,,2017-01-01-00:0,,,,Once per fuel lot,,,0.08,2.0,Tier 2 (Equation C-2,4.8,,,,International Paper - Pine Hill Mill,,2015.8,,,,,1002113,,Residual Fuel Oil No. 6,,0.016
,,,,,,,,2017-12-31-00:0,,,,RB1 (AA005),,2017,,,2017-01-01-00:0,,,,Monthly,,,0.24,6.1,Tier 2 (Equation C-2,7.3,,,,International Paper - Vicksburg Mill,,12967.4,,,,,1000434,,Natural Gas (Weighted U.S. Average),,0.024
,,,,,,,,2017-12-31-00:0,,,,RB2,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.04,1.0,Tier 2 (Equation C-2,1.2,,,,Graphic Packaging International - Texarkana Mill,,2108.5,,,,,1006668,,Natural Gas (Weighted U.S. Average),,0.004
,,,,,,,,2017-12-31-00:0,,,,RB2,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.22,5.4,Tier 2 (Equation C-2,6.4,,,,International Paper-Riverdale Mill,,11409.2,,,,,1006788,,Natural Gas (Weighted U.S. Average),,0.022
,,,,,,,,2017-12-31-00:0,,,,RB3,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.04,1.1,Tier 2 (Equation C-2,1.3,,,,Graphic Packaging International - Augusta,,2257.8,,,,,1006731,,Natural Gas (Weighted U.S. Average),,0.004
